,Sample,20[80114-1-U3]R.mzXML Peak height,14[80106-1-U3]R.mzXML Peak height,16[80110-1-U3]R.mzXML Peak height,12[80104-1-U3]R.mzXML Peak height,15[80107-1-U3]R.mzXML Peak height,17[80111-1-U3]R.mzXML Peak height,13[80105-1-U3]R.mzXML Peak height,11[80103-1-U3]R.mzXML Peak height,25[50013-1-U3]R.mzXML Peak height,24[50012-1-U3]R.mzXML Peak height,21[50009-1-U3]R.mzXML Peak height,19[80113-1-U3]R.mzXML Peak height,18[80112-1-U3]R.mzXML Peak height,1[40011-1-U3]R.mzXML Peak height,10[40007-1-U3]R.mzXML Peak height,27[50015-1-U3]R.mzXML Peak height,26[50014-1-U3]R.mzXML Peak height,28[50016-1-U3]R.mzXML Peak height,31[60195-1-U3]R.mzXML Peak height,22[50010-1-U3]R.mzXML Peak height,30[50018-1-U3]R.mzXML Peak height,23[50011-1-U3]R.mzXML Peak height,29[50020-1-U3]R.mzXML Peak height,3[40003-1-U3]R.mzXML Peak height,39[60253-1-U3]R.mzXML Peak height,37[60251-1-U3]R.mzXML Peak height,2[40012-1-U3]R.mzXML Peak height,38[60252-1-U3]R.mzXML Peak height,33[60197-1-U3]R.mzXML Peak height,32[60196-1-U3]R.mzXML Peak height,40[60254-1-U3]R.mzXML Peak height,34[60198-1-U3]R.mzXML Peak height,36[60250-1-U3]R.mzXML Peak height,35[60247-1-U3]R.mzXML Peak height,4[40001-1-U3]R.mzXML Peak height,5[40002-1-U3]R.mzXML Peak height,6[40009-1-U3]R.mzXML Peak height,7[40010-1-U3]R.mzXML Peak height,9[40006-1-U3]R.mzXML Peak height,8[40005-1-U3]R.mzXML Peak height,45[Pr-EH0033]R.mzXML Peak height,42[Pr-EH0030]R.mzXML Peak height,41[Pr-EH0029]R.mzXML Peak height,50[Pr-EH0039]R.mzXML Peak height,48[Pr-EH0036]R.mzXML Peak height,44[Pr-EH0032]R.mzXML Peak height,47[Pr-EH0035]R.mzXML Peak height,46[Pr-EH0034]R.mzXML Peak height,51[Pr-EH0081]R.mzXML Peak height,43[Pr-EH0031]R.mzXML Peak height,59[Pr-EH0090]R.mzXML Peak height,52[Pr-EH0082]R.mzXML Peak height,63[Pr-EH0215]R.mzXML Peak height,58[Pr-EH0089]R.mzXML Peak height,55[Pr-EH0085]R.mzXML Peak height,53[Pr-EH0084]R.mzXML Peak height,49[Pr-EH0037]R.mzXML Peak height,69[Pr-EH0237]R.mzXML Peak height,64[Pr-EH0217]R.mzXML Peak height,56[Pr-EH0086]R.mzXML Peak height,65[Pr-EH0223]R.mzXML Peak height,54[Pr-EH0083]R.mzXML Peak height,57[Pr-EH0088]R.mzXML Peak height,62[Pr-EH0213]R.mzXML Peak height,60[Pr-EH0091]R.mzXML Peak height,68[Pr-EH0234]R.mzXML Peak height,78[Pr-EH0352]R.mzXML Peak height,61[Pr-EH0212]R.mzXML Peak height,70[Pr-EH0242]R.mzXML Peak height,66[Pr-EH0232]R.mzXML Peak height,71[Pr-EH0339]R.mzXML Peak height,80[Pr-EH0354]R.mzXML Peak height,74[Pr-EH0349]R.mzXML Peak height,77[Pr-EH0351]R.mzXML Peak height,76[Pr-EH0350]R.mzXML Peak height,72[Pr-EH0340]R.mzXML Peak height,73[Pr-EH0344]R.mzXML Peak height,67[Pr-EH0233]R.mzXML Peak height,75[Pr-EH0335]R.mzXML Peak height,79[Pr-EH0353]R.mzXML Peak height
,"347,1819","269812,3438","236451,0313","305201,75","227016,2344","875422,4375","360420,7188","230777,3281","226377,5156","17779,60179","171171,2969","194081,0156","269717,7813","224881,1563","309962,8125","277589,5313","366252,2813","129784,75","290084,5625","489637,7188","570922,4375","214432,2188","138390,4531","272023,5313","239745,7969","154568,5781","285685,4263","438641,0938","178426,7705","187551,3125","377184,6563","204119,8281","239091,4688","327287,7813","223869,7188","221121,6563","1047785,625","305792,2188","506917,5768","349640,0938","432763,875","481800,75","295721,9063","468114,4375","1394619,125","263841,2813","214237,2656","945536,5625","214569,2031","299911,2813","240794,7188","84959,45804","159166,2656","407310,0625","190087,2493","235468,2031","417906,0313","236341,1719","353818,375","212311,6719","293327,25","468678,0625","230442,8906","98833,69688","369830,6563","216586,9063","226521,0625","171659,9531","499568,9063","556387,75","234406,4531","399218,5938","450973,0942",366563,"210740,9844","295654,125","168257,8438","352288,0625","343846,5","787795,875","156947,7031"
,"347,2343","1,07E+03","121591,3768","32473,14955","79003,49286","197845,4219","1,07E+03","304826,596","62070,74152","1,07E+03","129651,3214","72954,82455","96394,11339","1,07E+03","51206,48828","307548,0393","81343,93817","194584,1504","1,07E+03","73776,00804","264253,7049","42191,08951","216553,1547","192818,3321","105055,6951","68481,1","88660,69196","465666,9259","48517,37388","856525,625","151788,8821","1,07E+03","180300,8237","214984,0964","213190,2364","104461,1902","189979,9063","160749,4643","193558,4321","1,07E+03","181929,4272","138698,0933","78721,81652","69587,32188","108369,0652","61390,23683","253693,1739","73725,88839","68812,01563","81785,58839","244325,4063","56875,02924","3807,699038","72940,625","44802,76763","181757,5","108422,5772","258765,4145","3807,699038","77758,10156","77387,97679","230511,0652","247966,1281","72147,19554","95904,20982","80394,61719","126237,8902","1066457,25","3807,699038","182784,8429","135611,942","298021,9112","118788,5094",129931,"137998,0938","95246,84866","248948,1875","188120,625","248095,4402","70694,22679","88933,63281"
,"347,2349","1,07E+03","250335,1875","66856,48438","162654,25","286648,125","1,07E+03","339999,8438","127792,7031","1,07E+03","112823,3906","150201,1094","161459,8438","1,07E+03","1,07E+03","400898,8438","109416,6484","215820,7813","1,07E+03","184056,1875","298563,6875","102991,7656","246199,5156","215865,1406","137089,7031","140990,5","224652,7344","578296,25","142740,0469","1,07E+03","203444,125","1,07E+03","192240,4219","296555,6875","299002,625","242763,7969","188241,0313","158292,4688","218757,5","1,07E+03","158725,7344","140422,1719","206045,7969","143268,0156","223112,7813","172704,3594","268115,3438","151788,5938","187304,9531","168382,0938","127147,6094","117095,6484","3807,699038","119453,4978","92240,99219","169925,7969","223222,9531","327201,375","3807,699038","37768,22076","108900,6263","298567,75","283056,125","148538,3438","197449,8438","39048,81406","175150,6563","3807,699038","83941,21875","224127,9688","137536,6406","394354,875","244564,5781",267505,"100382,3179","196096,4531","237869,9844","176011,2482","365831,0313","137340,0705","43196,33594"
,"347,2533","290700,4688","463697,0938","955695,1875","397099,875","355723,1875","748594,75","317066,5313","402258,8438","1822003,625","443509,0313","264848,1563","678468,4375","500621,5313","145430,5938","481991,1875","214405,6406","518033,1875","820440,5","410194,4688","527415,4375","453689,5","484602,0938","878403,9375","853849,375","342782,5938","841107,6875","286914,1875","500639,6563","373347,2295","656044,75","266463,3438",1053286,"447641,125","543904,6875","652695,25","274258,0313","885018,1688","301928,75","552432,7223","394992,2103","624530,3125","220101,9837","106941,4531","250585,8134","356707,5313","277635,4688",2918088,"207496,7969","391364,6676","271989,304",213771,"491010,4812","77857,63214","305258,0228","291127,9375","483833,0333","329561,3125","268796,9063","518817,0562","413751,0313","495490,4063","300007,1875","597397,5625","419527,3897",919334,"956973,9375","201942,6661","921038,6241","558119,5","742626,75","414837,9375","4819322,589","625838,1973","267605,625","503502,6103","395629,1875","577249,375","350687,6924","156643,625","696887,4375"
,"347,2538","236655,15","332299,7161","970399,2116","356205,533","293537,9451","710403,3848","241176,8089","344842,9542","1623421,975","384828,5875","201742,442","523601,0393","315175,6926","124185,7609","369287,5272","126432,75","456789,8027","560811,7625","379572,9455","459928,5732","439172,2112","408100,492","768101,9688","738762,2509","331973,3348","600984,2964","258297,1192","478890,0098","352443,6835","450288,625","129425,0527","511596,0571","408378,5681","404162,0589","481283,8071","169730,5949","885018,1688","236766,956","552432,7223","394992,2103","518169,0951","220101,9837","51942,99152","250585,8134","272270,9656","263368,7388","3082569,277","167165,3035","391364,6676","271989,304","153592,65","491010,4812","77857,63214","305258,0228","184762,4982","483833,0333","304404,4196","171004,3821","518817,0562","323425,7674","464873,708","176201,171","396909,2393","419527,3897",919334,"708151,1223","201942,6661","921038,6241","538527,175","449088,3804","358149,979","4819322,589","625838,1973","214765,3857","503502,6103","323095,4344","397027,4232","350687,6924","76084,04643","608659,4893"
,"347,2539","236655,15","332299,7161","970399,2116","356205,533","293537,9451","710403,3848","276940,1324","355543,9509","1623421,975","384828,5875","201742,442","523601,0393","315175,6926","130996,4942","402602,5036","126432,75","456789,8027","560811,7625","379572,9455","431590,5571","439172,2112","408100,492","768101,9688","738762,2509","331973,3348","600984,2964","258297,1192","478890,0098","522192,5313","450288,625","129425,0527","611753,5786","406611,2266","404162,0589","481283,8071","143887,9681","970572,9375","244442,683","641703,125","491288,5625","518169,0951","295734,5625","51942,99152","515911,9688","272270,9656","257290,7603","3082569,277","167165,3035","413452,7188","394733,1563","153592,65","529600,4375","160295,125","386476,25","226446,8413","697317,8125","304404,4196","171004,3821","660266,3125","323425,7674","464873,708","254064,2422","385344,7786","487684,8125","1005975,5","708151,1223","415764,3125","1094359,125","538527,175","449088,3804","358149,979","3851028,5","757076,3125","214765,3857","630218,25","323095,4344","397027,4232",419939,"76084,04643","608659,4893"
,"348,1942","1,07E+03","1,07E+03","1,07E+03","69492,09152","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","76243,56563","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","43145,86719","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1081194,987","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","3807,699038","3807,699038","34191,07924","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","64409,3875","3807,699038","3807,699038","64702,07589","3807,699038","3807,699038","66815,51741","3807,699038","3807,699038","3807,699038","43248,88795","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038"
,"349,0889","130881,8768","73316,30223","33131,14442","62756,92679","290339,2996","3677467,586","9815668,686","1749324,179","1,07E+03","141254,9188","197912,9232","2354966,414","1065180,68","124945,0277","1,11E+07","2495912,214","239488,8804","192518,6658","2,36E+07","86428,4404","145726,0083","320651,3772","320223,0076","154555,2335","77668,43125","296428,5018","59570,00737","177657,252","122188,3335","187046,0357","189836,0654","91830,30067","253808,2877","40776,88683","259802,5455","317769,3156","191536,8313","107455,296","444827,2143","3078489,943","249152,7859","1733644,75","457438,8098","118172,3277","463139,0027","37858,56362","1625928,182","74348,0942","950495,5732","1617874,854","229148,4545","94635,47857","8115438,9","2681389,189","1131200,532","1143781,754","78443,27031","136260,2214","4959406,279","66007,11429","2386240,389","345760,4777","247120,6355","974086,4571","2477065,704","213860,6254","2193309,346","192574,3554","56411,35804","122728,3978","167012,0094","553601,433","5217693,636","3807,699038","137350,8384","59218,0125","694064,4866","1,96E+07","324054,5413","727331,6"
,"349,184","591726,875",588126,"307371,0938",1168841,"627544,0625","1,05E+07",9972769,2181947,"1,07E+03",2771106,1844718,"3238865,25",8565871,"146468,25","2,00E+07","825793,125","1122866,5","1606141,125","3,69E+07",380096,"1391038,5","1916448,25","746107,5",641611,"1909430,125","792820,25","774051,375","1264454,75","628410,6875","938719,4375","679568,9375","437087,1563","939632,0625","521475,6875","1319223,875","715003,25","257773,7929","105295,4879","1120536,375","634774,4375","806011,875","834731,9375","2529343,25","238780,0938",9038556,"1196701,25","447488,7188","1438295,5","762165,6875","428190,3438","848107,1875","1183360,25",3491654,"1724417,125","2,14E+07","562520,6875","1705204,875","452796,9063","1698477,5","1070973,625",2151123,"5810211,5","3903031,75","1718240,75","427933,6563","1705920,625","2,47E+08","121961,1953","1237041,375","1350908,5","659862,6888",8379461,"4531713,5",3757275,"1301154,375","1208579,125","928289,75","5008521,5","1893555,5",9897048
,"349,1854","460166,5446","560547,8518","276774,2634","1118026,986","328598,9795","1,07E+03","712952,4357","1309836,886","1,07E+03","3162091,304","1756647,921","349053,0161","1,07E+03","48315,16875","1,07E+03","1,07E+03","406661,7964","1,07E+03","1,07E+03","402293,5598","1649099,041","1875294,661","634314,1473","625147,4929","1776364,632","773521,7576","850116,667","1099534,475","576603,6563","885883,4277","662636,2286","457212,342","786360,7929","483057,2969","1178641,08","593136,1036","1768671,418","554202,3652","914213,633","584853,4326","644731,7536","661411,3893","3807,699038","204285,7107","3807,699038","1094339,584","68633,86473","1531921,239","703680,0429","347842,0359","580697,7571","1250315,746","3807,699038","3807,699038","3807,699038","565883,1232","1658064,28","448877,8246","3807,699038","1015348,42","316332,8125","3807,699038","1672258,079","1371372,141","159355,6688","1744249,011","3807,699038","111761,6759","1185853,889","1415593,648","767639,3125","3807,699038","3807,699038","3701751,129","480521,9393","1037794,1","973088,5161","3807,699038","200927,5688","3807,699038"
,"350,1192","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","73754,67969","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","2126770,75","1,07E+03","1,07E+03","69486,17969","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","300674,9063","234267,8656","1,07E+03","3807,699038","3807,699038","29188,76473","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","72276,89063","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","104218,7344","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038"
,"351,0873","1,07E+03","1,07E+03","26241,64777","1,07E+03","61576,55759","440722,1817","666926,2714","100569,9674","1,07E+03","1,07E+03","1,07E+03","154565,4571","118692,7362","44171,83237","891324,0286","236294,9536","35407,02701","45149,60179","1124711,27","1,07E+03","77510,02277","53757,53281","1,07E+03","51114,63237","1,07E+03","1,07E+03","36603,95223","38601,28527","246625,7375","1,07E+03","1,07E+03","1,07E+03","33813,67924","1,07E+03","41835,17478","1,07E+03","1,07E+03","1,07E+03","712175,075","199351,9123","3807,699038","138788,367","37814,33326","3807,699038","3807,699038","109135,6357","238507,5199","87488,03047","82156,52232","188318,8813","3807,699038","3807,699038","698550,3589","245416,9241","112020,8415","76798,19821","3807,699038","3807,699038","334285,0364","3807,699038","150172,1714","3807,699038","3807,699038","68940,61607","100948,679","3807,699038","85970,19911","3807,699038","3807,699038","3807,699038","3807,699038","52810,40513","405032,7402","3807,699038","115383,0703","32321,98616","91719,81429","865262,9804","3807,699038","3807,699038"
,"351,0985","1,07E+03","93363,82545","1,07E+03","120629,6134","72018,0183","41512,22411","171332,1308","54180,8442","44215,41763","71997,54241","59790,43817","67592,79688","1,07E+03","40151,95469","124607,7549","1,07E+03","85914,51652","31275,16942","59858,86317","134797,9761","58037,20112","108484,0018","74182,80893","45293,58192","87245,97321","69693,66295","288988,9688","162460,9694","45912,31362","59363,19174","1,07E+03","43148,31473","56275,72991","123513,4946","57789,95558","31116,3731","96399,06161","101549,3087","101162,4746","61122,31607","108286,6188","81326,28482","3807,699038","84952,4","44255,64464","136864,4152","90261,38996","91895,43527","79389,575","43637,67188","3807,699038","65451,72277","3807,699038","3807,699038","3807,699038","76151,59866","157671,9967","3807,699038","3807,699038","92905,82723","113021,2063","149042,4931","57177,06384","134025,5018","3807,699038","85529,66384","3807,699038","53674,27455","101523,8643","63296,6692","78165,35491","127002,9531","57420,23214","81375,29643","78040,22277","49059,11987","79522,82768","56370,16719","67781,36786","3807,699038"
,"351,2288","55672,51451","200980,3446","219122,3893","650587,0176","378583,0161","253333,5991","572447,1103","152696,9147","1,07E+03","165620,1777","172414,0525","195758,5214","258308,8725","119174,1913","371866,1973","1041260,7","577868,5098","59952,87545","77348,39107","302012,4076","245357,7779","514960,9326","236523,0652","400331,7576","111516,4165","253459,7277","1487650,927","180842,2835","218276,9975","294517,4594","47767,55246","1738054,368","229911,2732","781207,4103","1024730,253","1479298,152","397718,8857","259087,2634","327942,9121","185099,0237","113974,9897","275455,7826","963296,9446","1264918,437","219787,2161","1363526,224","337269,4114","381907,9961","257378,1455","317656,9634","3807,699038","200494,7634","87273,37813","140822,3924","599363,4388","268281,6125","975600,1866","384305,0143","133369,9746","180980,7134","246381,55","1503839,378","109783,5259","106423,2027","136051,5929","359877,8362","85229,47723","329803,8683","563202,1196","176525,2732","556229,225","614099,617","183768,4598","85940,79063","150521,2482","389984,0272","1091624,141","1100176,9","144537,4759","252048,2324"
,"353,0837","800777,3482","1667100,745","1320782,45","1704366,093",3523663,"1894769,736","4911192,743","2043982,321","228544,5241","2866948,821","4339155,636","2006113,075","948577,1393","1253120,171","5399606,557","3740918,371","2783509,879","1098621,229","6396353,943","1,10E+07","3027438,432","2846481,036","1451584,511","1946625,764","1361743,9","2698259,693","5582469,214","1520236,071","2032633,318","8581031,7","2726744,943","3248823,979","4557407,8","7072528,614","1964747,064","1,44E+07","1672946,893","1,14E+07","3700196,7","6832748,5",5251239,"3389900,279","3241087,314","4428420,464","1986105,036","8846320,457","3234681,221","2714037,025","2962900,957","2511312,811","1062250,896","1526569,841","2952372,179","1540787,518","2454803,325","4330714,436","9639356,414","2429005,957","1076906,084","3884935,193","3770239,593","7875126,171","2359649,454","6991712,557","1457293,138","2984879,85","951641,4571","2512545,318","9790848,857","3108918,9","7864606,3","2967502,757","5974390,486","2560124,089","3201450,5","1680230,568",3867864,"4724330,714","9476749,686","489547,0817"
,"353,2081","200671,2982","571714,2379","274516,1321","619409,7089","931922,3875","145629,1663","1255467,127","217323,2839","32980,79308","905758,8268","449926,0725","440962,7951","108064,3174","89954,10491","1342480,129","524920,892","1221758,045","64089,37009","705767,425","945051,2839","289619,9375","783372,6964","454446,7696","410714,292","545158,4679","706813,8723","1305573,005","1029573,848","474221,1643","1167921,682","277161,9777","428162,0143","680690,2598","1152755,757","561974,9696","895010,5125","553110,0188","677838,4161","820036,6634","700691,1152","495170,4531","332751,5379","323235,6357","729484,7464","261422,758","963579,8625","173935,7701","1047118,373","355377,2125","515300,0723","137803,5554","347939,4313","235721,6161","140809,2723","244406,4076","1008879,075","1499654,448","209050,7377","136878,3379","750604,0179","971114,5768","1860831,054","729061,3723","419403,2623","256201,1808","727012,7268","212018,308","264569,5375","747805,0839","481261,0616","1199572,029","613604,9875","1057984,182","389975,3616","726126,2286","551145,9679","792554,3232","711485,3161","718182,4214","283584,6465"
,"354,1142","1,07E+03","1,07E+03","71680,07813","1,07E+03","85948,47656","1,07E+03","78566,03906","1,07E+03","1,07E+03","74138,04688","76994,64844","1,07E+03","92270,98438","1,07E+03","157753,2813","1,07E+03","68607,35156","1,07E+03","111872,8438","49113,26172","1,07E+03","1,07E+03","104290,5234","83059,82031","1,07E+03","95300,01563","1,07E+03","111665,0625",1777492,"1,07E+03","1,07E+03","82844,39844","1,07E+03","77939,4375","1,07E+03","1,07E+03","1,07E+03","397514,4768","254976,2386","1,07E+03","67104,61719","3807,699038","3807,699038","3807,699038","3807,699038","76296,05469","3807,699038","42563,63672","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","84097,66406","3807,699038","3807,699038","3807,699038","3807,699038","61572,01563","89343,49219","3807,699038","3807,699038","3807,699038","3807,699038","96646,00781","91062,84375","3807,699038","3807,699038","3807,699038","158245,1563","51873,33326","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038"
